Order ID,Order Date,Order Time,Hour,Day,Month,Weekend/Weekday,Time of Day,Branch,Product Name,Category,Unit Price,Quantity,Sales,Profit,Customer Type,Payment Mode
ORD-00176,2025-01-06,20:24,20,Monday,January,Weekday,Evening,South Congress,Buffalo Chicken,Pizza,16.49,3,49.47,24.31,Takeaway,Apple Pay
ORD-00177,2025-01-06,20:28,20,Monday,January,Weekday,Evening,East Austin,Lemonade,Beverages,3.99,2,7.98,4.13,Takeaway,Apple Pay
ORD-00178,2025-01-06,20:55,20,Monday,January,Weekday,Evening,The Domain,Iced Tea,Beverages,3.49,1,3.49,1.79,Dine-in,Google Pay
ORD-00179,2025-01-06,21:10,21,Monday,January,Weekday,Night,The Domain,BBQ Chicken,Pizza,15.99,3,47.97,24.49,Takeaway,Card
ORD-00180,2025-01-06,21:15,21,Monday,January,Weekday,Night,East Austin,Farmhouse Veggie,Pizza,13.99,2,27.98,13.55,Takeaway,Cash
ORD-00181,2025-01-06,21:23,21,Monday,January,Weekday,Night,Downtown,Soda,Beverages,2.49,4,9.96,4.95,Dine-in,Google Pay
ORD-00182,2025-01-06,21:37,21,Monday,January,Weekday,Night,South Congress,Pizza Mania Combo,Combos,19.99,3,59.97,21.32,Delivery,Apple Pay
ORD-00183,2025-01-06,21:46,21,Monday,January,Weekday,Night,Downtown,Margherita,Pizza,11.99,1,11.99,5.59,Dine-in,Card
ORD-00184,2025-01-06,21:50,21,Monday,January,Weekday,Night,South Congress,Family Feast Combo,Combos,29.99,1,29.99,11.24,Takeaway,Cash
ORD-00185,2025-01-06,22:21,22,Monday,January,Weekday,Night,East Austin,Family Feast Combo,Combos,29.99,2,59.98,22.57,Takeaway,Apple Pay
ORD-00186,2025-01-06,22:22,22,Monday,January,Weekday,Night,South Congress,Pizza Mania Combo,Combos,19.99,3,59.97,21.72,Delivery,Google Pay
ORD-00187,2025-01-06,22:38,22,Monday,January,Weekday,Night,Round Rock,Buffalo Chicken,Pizza,16.49,2,32.98,16.26,Dine-in,Card
ORD-00188,2025-01-06,22:57,22,Monday,January,Weekday,Night,East Austin,Soda,Beverages,2.49,2,4.98,2.45,Delivery,Google Pay
ORD-00189,2025-01-07,10:07,10,Tuesday,January,Weekday,Morning,East Austin,Margherita,Pizza,11.99,1,11.99,5.89,Takeaway,Card
ORD-00190,2025-01-07,11:04,11,Tuesday,January,Weekday,Morning,Downtown,Brownie Sundae,Desserts,5.99,2,11.98,5.05,Dine-in,Card
ORD-00191,2025-01-07,11:36,11,Tuesday,January,Weekday,Morning,Downtown,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.4,Delivery,Card
ORD-00192,2025-01-07,12:03,12,Tuesday,January,Weekday,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,1,15.99,7.36,Dine-in,Card
ORD-00193,2025-01-07,12:16,12,Tuesday,January,Weekday,Afternoon,The Domain,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.52,Delivery,Google Pay
ORD-00194,2025-01-07,12:31,12,Tuesday,January,Weekday,Afternoon,South Congress,Choco Lava Cake,Desserts,4.99,2,9.98,4.24,Dine-in,Card
ORD-00195,2025-01-07,12:39,12,Tuesday,January,Weekday,Afternoon,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.74,Delivery,Google Pay
ORD-00196,2025-01-07,12:40,12,Tuesday,January,Weekday,Afternoon,East Austin,Farmhouse Veggie,Pizza,13.99,3,41.97,20.07,Takeaway,Card
ORD-00197,2025-01-07,14:43,14,Tuesday,January,Weekday,Afternoon,The Domain,Soda,Beverages,2.49,2,4.98,2.67,Takeaway,Cash
ORD-00198,2025-01-07,14:47,14,Tuesday,January,Weekday,Afternoon,The Domain,Margherita,Pizza,11.99,2,23.98,12.28,Delivery,Cash
ORD-00199,2025-01-07,14:54,14,Tuesday,January,Weekday,Afternoon,Round Rock,Choco Lava Cake,Desserts,4.99,1,4.99,2.09,Dine-in,Card
ORD-00200,2025-01-07,16:12,16,Tuesday,January,Weekday,Afternoon,East Austin,Margherita,Pizza,11.99,1,11.99,5.88,Dine-in,Cash
ORD-00201,2025-01-07,16:40,16,Tuesday,January,Weekday,Afternoon,South Congress,Margherita,Pizza,11.99,3,35.97,17.71,Dine-in,Card
ORD-00202,2025-01-07,17:17,17,Tuesday,January,Weekday,Evening,The Domain,Choco Lava Cake,Desserts,4.99,2,9.98,4.64,Dine-in,Google Pay
ORD-00203,2025-01-07,17:36,17,Tuesday,January,Weekday,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.52,Dine-in,Cash
ORD-00204,2025-01-07,17:36,17,Tuesday,January,Weekday,Evening,South Congress,Choco Lava Cake,Desserts,4.99,3,14.97,6.58,Dine-in,Google Pay
ORD-00205,2025-01-07,18:30,18,Tuesday,January,Weekday,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,2,37.98,17.06,Takeaway,Card
ORD-00206,2025-01-07,18:30,18,Tuesday,January,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,1,15.99,8.34,Dine-in,Card
ORD-00207,2025-01-07,18:44,18,Tuesday,January,Weekday,Evening,The Domain,Farmhouse Veggie,Pizza,13.99,2,27.98,13.97,Takeaway,Google Pay
ORD-00208,2025-01-07,19:16,19,Tuesday,January,Weekday,Evening,The Domain,Soda,Beverages,2.49,2,4.98,2.61,Delivery,Google Pay
ORD-00209,2025-01-07,19:30,19,Tuesday,January,Weekday,Evening,Round Rock,Buffalo Chicken,Pizza,16.49,1,16.49,7.67,Takeaway,Apple Pay
ORD-00210,2025-01-07,19:42,19,Tuesday,January,Weekday,Evening,Downtown,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.12,Delivery,Google Pay
ORD-00211,2025-01-07,20:07,20,Tuesday,January,Weekday,Evening,Round Rock,Stuffed Garlic Bread,Sides,7.99,4,31.96,13.35,Takeaway,Apple Pay
ORD-00212,2025-01-07,20:11,20,Tuesday,January,Weekday,Evening,East Austin,Soda,Beverages,2.49,2,4.98,2.55,Takeaway,Cash
ORD-00213,2025-01-07,20:18,20,Tuesday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.49,Takeaway,Apple Pay
ORD-00214,2025-01-07,20:21,20,Tuesday,January,Weekday,Evening,South Congress,Potato Wedges,Sides,5.49,3,16.47,7.18,Delivery,Card
ORD-00215,2025-01-07,20:27,20,Tuesday,January,Weekday,Evening,South Congress,Farmhouse Veggie,Pizza,13.99,3,41.97,19.87,Dine-in,Google Pay
ORD-00216,2025-01-07,20:40,20,Tuesday,January,Weekday,Evening,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,15.57,Delivery,Card
ORD-00217,2025-01-07,21:58,21,Tuesday,January,Weekday,Night,East Austin,Pizza Mania Combo,Combos,19.99,1,19.99,6.99,Delivery,Apple Pay
ORD-00218,2025-01-07,22:09,22,Tuesday,January,Weekday,Night,East Austin,Margherita,Pizza,11.99,1,11.99,5.86,Dine-in,Card
ORD-00219,2025-01-07,22:23,22,Tuesday,January,Weekday,Night,East Austin,Farmhouse Veggie,Pizza,13.99,4,55.96,26.31,Delivery,Card
ORD-00220,2025-01-07,23:07,23,Tuesday,January,Weekday,Night,East Austin,Pizza Mania Combo,Combos,19.99,2,39.98,13.62,Dine-in,Cash
ORD-00221,2025-01-08,11:18,11,Wednesday,January,Weekday,Morning,Round Rock,Margherita,Pizza,11.99,2,23.98,11.84,Delivery,Google Pay
ORD-00222,2025-01-08,11:50,11,Wednesday,January,Weekday,Morning,East Austin,Family Feast Combo,Combos,29.99,4,119.96,43.39,Delivery,Card
ORD-00223,2025-01-08,12:34,12,Wednesday,January,Weekday,Afternoon,South Congress,Choco Lava Cake,Desserts,4.99,1,4.99,2.11,Delivery,Card
ORD-00224,2025-01-08,13:23,13,Wednesday,January,Weekday,Afternoon,South Congress,Farmhouse Veggie,Pizza,13.99,3,41.97,20.28,Delivery,Cash
ORD-00225,2025-01-08,14:48,14,Wednesday,January,Weekday,Afternoon,Downtown,Pizza Mania Combo,Combos,19.99,2,39.98,14.45,Dine-in,Card
ORD-00226,2025-01-08,16:16,16,Wednesday,January,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,1,2.49,1.27,Takeaway,Apple Pay
ORD-00227,2025-01-08,16:36,16,Wednesday,January,Weekday,Afternoon,East Austin,Lemonade,Beverages,3.99,2,7.98,3.93,Dine-in,Apple Pay
ORD-00228,2025-01-08,17:34,17,Wednesday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.44,Delivery,Card
ORD-00229,2025-01-08,19:00,19,Wednesday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,3,7.47,3.51,Takeaway,Card
ORD-00230,2025-01-08,19:39,19,Wednesday,January,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,1,15.99,8.43,Dine-in,Card
ORD-00231,2025-01-08,19:56,19,Wednesday,January,Weekday,Evening,Round Rock,Stuffed Crust Supreme,Pizza,18.99,2,37.98,17.38,Takeaway,Card
ORD-00232,2025-01-08,20:10,20,Wednesday,January,Weekday,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,1,13.99,6.37,Takeaway,Google Pay
ORD-00233,2025-01-08,20:13,20,Wednesday,January,Weekday,Evening,The Domain,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.93,Dine-in,Google Pay
ORD-00234,2025-01-08,20:29,20,Wednesday,January,Weekday,Evening,East Austin,Stuffed Garlic Bread,Sides,7.99,3,23.97,9.62,Delivery,Cash
ORD-00235,2025-01-08,20:43,20,Wednesday,January,Weekday,Evening,The Domain,Soda,Beverages,2.49,2,4.98,2.74,Delivery,Google Pay
ORD-00236,2025-01-08,20:49,20,Wednesday,January,Weekday,Evening,Round Rock,BBQ Chicken,Pizza,15.99,3,47.97,22.54,Delivery,Card
ORD-00237,2025-01-08,20:57,20,Wednesday,January,Weekday,Evening,Round Rock,Stuffed Crust Supreme,Pizza,18.99,2,37.98,17.42,Dine-in,Card
ORD-00238,2025-01-08,21:37,21,Wednesday,January,Weekday,Night,South Congress,Farmhouse Veggie,Pizza,13.99,2,27.98,13.03,Takeaway,Cash
ORD-00239,2025-01-08,21:39,21,Wednesday,January,Weekday,Night,The Domain,Farmhouse Veggie,Pizza,13.99,1,13.99,7.02,Takeaway,Card
ORD-00240,2025-01-08,22:07,22,Wednesday,January,Weekday,Night,East Austin,Margherita,Pizza,11.99,2,23.98,11.22,Dine-in,Apple Pay
ORD-00241,2025-01-08,22:10,22,Wednesday,January,Weekday,Night,Round Rock,Lemonade,Beverages,3.99,2,7.98,4.04,Dine-in,Card
ORD-00242,2025-01-08,22:15,22,Wednesday,January,Weekday,Night,The Domain,Brownie Sundae,Desserts,5.99,3,17.97,7.89,Delivery,Apple Pay
ORD-00243,2025-01-08,23:19,23,Wednesday,January,Weekday,Night,East Austin,Soda,Beverages,2.49,2,4.98,2.43,Takeaway,Card
ORD-00244,2025-01-08,23:31,23,Wednesday,January,Weekday,Night,The Domain,Buffalo Chicken,Pizza,16.49,2,32.98,17.05,Delivery,Apple Pay
ORD-00245,2025-01-08,23:35,23,Wednesday,January,Weekday,Night,South Congress,Buffalo Chicken,Pizza,16.49,1,16.49,8.18,Takeaway,Card
ORD-00246,2025-01-09,10:36,10,Thursday,January,Weekday,Morning,East Austin,Lemonade,Beverages,3.99,1,3.99,1.93,Delivery,Google Pay
ORD-00247,2025-01-09,10:41,10,Thursday,January,Weekday,Morning,The Domain,Margherita,Pizza,11.99,2,23.98,11.98,Takeaway,Cash
ORD-00248,2025-01-09,10:41,10,Thursday,January,Weekday,Morning,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,15.78,Delivery,Card
ORD-00249,2025-01-09,11:35,11,Thursday,January,Weekday,Morning,South Congress,Lemonade,Beverages,3.99,1,3.99,1.94,Takeaway,Google Pay
ORD-00250,2025-01-09,12:13,12,Thursday,January,Weekday,Afternoon,South Congress,Choco Lava Cake,Desserts,4.99,1,4.99,2.14,Delivery,Cash
ORD-00251,2025-01-09,12:44,12,Thursday,January,Weekday,Afternoon,East Austin,Garlic Breadsticks,Sides,6.49,3,19.47,7.85,Dine-in,Card
ORD-00252,2025-01-09,12:47,12,Thursday,January,Weekday,Afternoon,Downtown,Stuffed Crust Supreme,Pizza,18.99,4,75.96,34.36,Dine-in,Cash
ORD-00253,2025-01-09,13:09,13,Thursday,January,Weekday,Afternoon,The Domain,Margherita,Pizza,11.99,2,23.98,12.08,Delivery,Cash
ORD-00254,2025-01-09,13:19,13,Thursday,January,Weekday,Afternoon,South Congress,Buffalo Chicken,Pizza,16.49,2,32.98,16.17,Delivery,Card
ORD-00255,2025-01-09,13:48,13,Thursday,January,Weekday,Afternoon,Downtown,Soda,Beverages,2.49,4,9.96,4.98,Takeaway,Card
ORD-00256,2025-01-09,14:46,14,Thursday,January,Weekday,Afternoon,Round Rock,Garlic Breadsticks,Sides,6.49,2,12.98,5.65,Takeaway,Card
ORD-00257,2025-01-09,16:01,16,Thursday,January,Weekday,Afternoon,East Austin,Pizza Mania Combo,Combos,19.99,1,19.99,7.57,Dine-in,Card
ORD-00258,2025-01-09,17:13,17,Thursday,January,Weekday,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,2,37.98,18.11,Delivery,Google Pay
ORD-00259,2025-01-09,18:03,18,Thursday,January,Weekday,Evening,Round Rock,Pizza Mania Combo,Combos,19.99,2,39.98,13.49,Delivery,Apple Pay
ORD-00260,2025-01-09,18:06,18,Thursday,January,Weekday,Evening,Downtown,Veggie Overload,Pizza,14.49,2,28.98,13.72,Takeaway,Card
ORD-00261,2025-01-09,18:44,18,Thursday,January,Weekday,Evening,South Congress,Veggie Overload,Pizza,14.49,1,14.49,6.68,Takeaway,Google Pay
ORD-00262,2025-01-09,19:16,19,Thursday,January,Weekday,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,2,15.98,7.44,Dine-in,Apple Pay
ORD-00263,2025-01-09,19:36,19,Thursday,January,Weekday,Evening,South Congress,Buffalo Chicken,Pizza,16.49,1,16.49,7.59,Dine-in,Card
ORD-00264,2025-01-09,19:49,19,Thursday,January,Weekday,Evening,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,4.12,Takeaway,Google Pay
ORD-00265,2025-01-09,20:05,20,Thursday,January,Weekday,Evening,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,14.8,Takeaway,Apple Pay
ORD-00266,2025-01-09,20:15,20,Thursday,January,Weekday,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.52,Dine-in,Card
ORD-00267,2025-01-09,20:50,20,Thursday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.45,Dine-in,Google Pay
ORD-00268,2025-01-09,20:58,20,Thursday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.33,Delivery,Card
ORD-00269,2025-01-09,21:24,21,Thursday,January,Weekday,Night,South Congress,Iced Tea,Beverages,3.49,2,6.98,3.47,Dine-in,Card
ORD-00270,2025-01-09,21:41,21,Thursday,January,Weekday,Night,East Austin,Margherita,Pizza,11.99,4,47.96,22.79,Dine-in,Card
ORD-00271,2025-01-09,21:55,21,Thursday,January,Weekday,Night,Round Rock,Soda,Beverages,2.49,2,4.98,2.53,Dine-in,Google Pay
ORD-00272,2025-01-09,22:10,22,Thursday,January,Weekday,Night,South Congress,Choco Lava Cake,Desserts,4.99,2,9.98,4.2,Dine-in,Card
ORD-00273,2025-01-09,22:49,22,Thursday,January,Weekday,Night,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.31,Dine-in,Cash
ORD-00274,2025-01-09,23:36,23,Thursday,January,Weekday,Night,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,7.98,Takeaway,Card
ORD-00275,2025-01-09,23:50,23,Thursday,January,Weekday,Night,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.79,Delivery,Card
ORD-00276,2025-01-10,11:07,11,Friday,January,Weekday,Morning,The Domain,Pizza Mania Combo,Combos,19.99,2,39.98,14.84,Dine-in,Apple Pay
ORD-00277,2025-01-10,11:31,11,Friday,January,Weekday,Morning,Round Rock,Pizza Mania Combo,Combos,19.99,3,59.97,21.86,Dine-in,Card
ORD-00278,2025-01-10,12:09,12,Friday,January,Weekday,Afternoon,East Austin,Pizza Mania Combo,Combos,19.99,1,19.99,7.56,Dine-in,Cash
ORD-00279,2025-01-10,12:21,12,Friday,January,Weekday,Afternoon,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,7.73,Delivery,Cash
ORD-00280,2025-01-10,15:41,15,Friday,January,Weekday,Afternoon,Round Rock,Margherita,Pizza,11.99,3,35.97,16.87,Delivery,Card
ORD-00281,2025-01-10,16:04,16,Friday,January,Weekday,Afternoon,The Domain,Soda,Beverages,2.49,1,2.49,1.34,Takeaway,Card
ORD-00282,2025-01-10,16:57,16,Friday,January,Weekday,Afternoon,The Domain,Garlic Breadsticks,Sides,6.49,1,6.49,3.05,Delivery,Card
ORD-00283,2025-01-10,17:35,17,Friday,January,Weekday,Evening,The Domain,Soda,Beverages,2.49,3,7.47,4.13,Dine-in,Card
ORD-00284,2025-01-10,18:00,18,Friday,January,Weekday,Evening,East Austin,Veggie Overload,Pizza,14.49,2,28.98,14.44,Dine-in,Apple Pay
ORD-00285,2025-01-10,18:21,18,Friday,January,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.79,Dine-in,Apple Pay
ORD-00286,2025-01-10,18:55,18,Friday,January,Weekday,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,2,37.98,18.01,Dine-in,Card
ORD-00287,2025-01-10,19:03,19,Friday,January,Weekday,Evening,East Austin,Buffalo Chicken,Pizza,16.49,1,16.49,8.03,Takeaway,Card
ORD-00288,2025-01-10,19:27,19,Friday,January,Weekday,Evening,Downtown,Veggie Overload,Pizza,14.49,1,14.49,6.47,Delivery,Card
ORD-00289,2025-01-10,19:52,19,Friday,January,Weekday,Evening,Downtown,Family Feast Combo,Combos,29.99,3,89.97,30.94,Dine-in,Card
ORD-00290,2025-01-10,20:00,20,Friday,January,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,1,15.99,7.26,Dine-in,Apple Pay
ORD-00291,2025-01-10,20:21,20,Friday,January,Weekday,Evening,Downtown,Soda,Beverages,2.49,3,7.47,3.67,Delivery,Cash
ORD-00292,2025-01-10,20:29,20,Friday,January,Weekday,Evening,East Austin,Choco Lava Cake,Desserts,4.99,3,14.97,6.5,Takeaway,Google Pay
ORD-00293,2025-01-10,20:37,20,Friday,January,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,17.05,Delivery,Card
ORD-00294,2025-01-10,20:45,20,Friday,January,Weekday,Evening,East Austin,Garlic Breadsticks,Sides,6.49,2,12.98,5.32,Delivery,Apple Pay
ORD-00295,2025-01-10,20:52,20,Friday,January,Weekday,Evening,Round Rock,Soda,Beverages,2.49,3,7.47,3.67,Dine-in,Card
ORD-00296,2025-01-10,20:56,20,Friday,January,Weekday,Evening,South Congress,Veggie Overload,Pizza,14.49,1,14.49,7.02,Delivery,Apple Pay
ORD-00297,2025-01-10,21:03,21,Friday,January,Weekday,Night,The Domain,Buffalo Chicken,Pizza,16.49,3,49.47,24.88,Takeaway,Card
ORD-00298,2025-01-10,21:34,21,Friday,January,Weekday,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,3,56.97,28.45,Takeaway,Card
ORD-00299,2025-01-10,21:37,21,Friday,January,Weekday,Night,Round Rock,Veggie Overload,Pizza,14.49,2,28.98,14.31,Dine-in,Card
ORD-00300,2025-01-10,21:48,21,Friday,January,Weekday,Night,Downtown,Garlic Breadsticks,Sides,6.49,1,6.49,2.75,Delivery,Card
ORD-00301,2025-01-10,22:20,22,Friday,January,Weekday,Night,East Austin,Veggie Overload,Pizza,14.49,1,14.49,6.69,Dine-in,Google Pay
ORD-00302,2025-01-10,22:20,22,Friday,January,Weekday,Night,The Domain,Stuffed Garlic Bread,Sides,7.99,3,23.97,10.91,Delivery,Apple Pay
ORD-00303,2025-01-10,23:07,23,Friday,January,Weekday,Night,Round Rock,Choco Lava Cake,Desserts,4.99,1,4.99,2.05,Delivery,Card
ORD-00304,2025-01-10,23:23,23,Friday,January,Weekday,Night,The Domain,Farmhouse Veggie,Pizza,13.99,2,27.98,14.69,Delivery,Google Pay
ORD-00305,2025-01-10,23:38,23,Friday,January,Weekday,Night,Downtown,Margherita,Pizza,11.99,2,23.98,10.95,Delivery,Card
ORD-00306,2025-01-11,10:17,10,Saturday,January,Weekend,Morning,Round Rock,BBQ Chicken,Pizza,15.99,3,47.97,23.64,Takeaway,Card
ORD-00307,2025-01-11,11:04,11,Saturday,January,Weekend,Morning,East Austin,Garlic Breadsticks,Sides,6.49,1,6.49,2.63,Delivery,Cash
ORD-00308,2025-01-11,11:41,11,Saturday,January,Weekend,Morning,South Congress,Garlic Breadsticks,Sides,6.49,2,12.98,5.54,Dine-in,Apple Pay
ORD-00309,2025-01-11,12:24,12,Saturday,January,Weekend,Afternoon,East Austin,Stuffed Crust Supreme,Pizza,18.99,2,37.98,18.81,Takeaway,Card
ORD-00310,2025-01-11,12:46,12,Saturday,January,Weekend,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,4,63.96,29.67,Takeaway,Cash
ORD-00311,2025-01-11,13:32,13,Saturday,January,Weekend,Afternoon,South Congress,Brownie Sundae,Desserts,5.99,1,5.99,2.43,Delivery,Google Pay
ORD-00312,2025-01-11,13:33,13,Saturday,January,Weekend,Afternoon,The Domain,Veggie Overload,Pizza,14.49,2,28.98,14.66,Dine-in,Cash
ORD-00313,2025-01-11,13:56,13,Saturday,January,Weekend,Afternoon,Downtown,Choco Lava Cake,Desserts,4.99,1,4.99,2.05,Delivery,Cash
ORD-00314,2025-01-11,14:04,14,Saturday,January,Weekend,Afternoon,Round Rock,Lemonade,Beverages,3.99,1,3.99,1.96,Takeaway,Card
ORD-00315,2025-01-11,14:09,14,Saturday,January,Weekend,Afternoon,The Domain,Family Feast Combo,Combos,29.99,2,59.98,23.39,Dine-in,Card
ORD-00316,2025-01-11,14:16,14,Saturday,January,Weekend,Afternoon,Downtown,Chicken Wings,Sides,9.99,1,9.99,4.05,Delivery,Google Pay
ORD-00317,2025-01-11,15:00,15,Saturday,January,Weekend,Afternoon,Downtown,Garlic Breadsticks,Sides,6.49,2,12.98,5.5,Dine-in,Card
ORD-00318,2025-01-11,15:09,15,Saturday,January,Weekend,Afternoon,The Domain,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.9,Takeaway,Cash
ORD-00319,2025-01-11,15:55,15,Saturday,January,Weekend,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.62,Dine-in,Card
ORD-00320,2025-01-11,17:25,17,Saturday,January,Weekend,Evening,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.52,Dine-in,Cash
ORD-00321,2025-01-11,18:01,18,Saturday,January,Weekend,Evening,East Austin,Family Feast Combo,Combos,29.99,1,29.99,11.17,Delivery,Google Pay
ORD-00322,2025-01-11,18:44,18,Saturday,January,Weekend,Evening,South Congress,Iced Tea,Beverages,3.49,3,10.47,5.37,Takeaway,Cash
ORD-00323,2025-01-11,18:56,18,Saturday,January,Weekend,Evening,East Austin,Stuffed Crust Supreme,Pizza,18.99,2,37.98,18.49,Delivery,Apple Pay
ORD-00324,2025-01-11,19:15,19,Saturday,January,Weekend,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,4,55.96,26.1,Delivery,Cash
ORD-00325,2025-01-11,19:37,19,Saturday,January,Weekend,Evening,South Congress,Stuffed Crust Supreme,Pizza,18.99,3,56.97,27.56,Dine-in,Card
ORD-00326,2025-01-11,19:56,19,Saturday,January,Weekend,Evening,East Austin,Garlic Breadsticks,Sides,6.49,2,12.98,5.65,Dine-in,Card
ORD-00327,2025-01-11,20:02,20,Saturday,January,Weekend,Evening,The Domain,Lemonade,Beverages,3.99,1,3.99,2.13,Delivery,Apple Pay
ORD-00328,2025-01-11,20:11,20,Saturday,January,Weekend,Evening,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.11,Delivery,Google Pay
ORD-00329,2025-01-11,20:12,20,Saturday,January,Weekend,Evening,The Domain,Margherita,Pizza,11.99,1,11.99,6.21,Dine-in,Cash
ORD-00330,2025-01-11,20:15,20,Saturday,January,Weekend,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.96,Dine-in,Google Pay
ORD-00331,2025-01-11,20:27,20,Saturday,January,Weekend,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.43,Takeaway,Card
ORD-00332,2025-01-11,20:32,20,Saturday,January,Weekend,Evening,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,3.98,Delivery,Card
ORD-00333,2025-01-11,20:36,20,Saturday,January,Weekend,Evening,South Congress,Choco Lava Cake,Desserts,4.99,2,9.98,4.05,Dine-in,Card
ORD-00334,2025-01-11,20:40,20,Saturday,January,Weekend,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.59,Dine-in,Google Pay
ORD-00335,2025-01-11,20:47,20,Saturday,January,Weekend,Evening,Round Rock,Garlic Breadsticks,Sides,6.49,2,12.98,5.6,Takeaway,Apple Pay
ORD-00336,2025-01-11,20:47,20,Saturday,January,Weekend,Evening,East Austin,Family Feast Combo,Combos,29.99,1,29.99,10.37,Delivery,Google Pay
ORD-00337,2025-01-11,20:54,20,Saturday,January,Weekend,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,2,15.98,7.26,Takeaway,Card
ORD-00338,2025-01-11,20:59,20,Saturday,January,Weekend,Evening,East Austin,Iced Tea,Beverages,3.49,1,3.49,1.71,Takeaway,Google Pay
ORD-00339,2025-01-11,21:13,21,Saturday,January,Weekend,Night,East Austin,Farmhouse Veggie,Pizza,13.99,1,13.99,6.74,Delivery,Card
ORD-00340,2025-01-11,21:15,21,Saturday,January,Weekend,Night,The Domain,Choco Lava Cake,Desserts,4.99,3,14.97,6.8,Dine-in,Cash
ORD-00341,2025-01-11,21:24,21,Saturday,January,Weekend,Night,Downtown,Garlic Breadsticks,Sides,6.49,2,12.98,5.48,Dine-in,Card
ORD-00342,2025-01-11,21:25,21,Saturday,January,Weekend,Night,The Domain,Choco Lava Cake,Desserts,4.99,1,4.99,2.22,Takeaway,Card
ORD-00343,2025-01-11,21:27,21,Saturday,January,Weekend,Night,Downtown,Lemonade,Beverages,3.99,1,3.99,1.96,Dine-in,Apple Pay
ORD-00344,2025-01-11,21:29,21,Saturday,January,Weekend,Night,South Congress,Garlic Breadsticks,Sides,6.49,2,12.98,5.26,Takeaway,Card
ORD-00345,2025-01-11,21:40,21,Saturday,January,Weekend,Night,Downtown,Farmhouse Veggie,Pizza,13.99,1,13.99,6.39,Delivery,Card
ORD-00346,2025-01-11,21:52,21,Saturday,January,Weekend,Night,The Domain,Pizza Mania Combo,Combos,19.99,2,39.98,16.16,Takeaway,Apple Pay
